id,text
sym_4598,"TYPE: SYMPTOM_DISEASE
DISEASE: Alcoholic Hepatitis
SYMPTOMS: vomiting, yellowish skin, abdominal pain, swelling of stomach, distention of abdomen, history of alcohol consumption, fluid overload.1
SYMPTOM_SYNONYMS: throwing up, emesis, nausea with expulsion, retching
FOLLOW_UP_QUESTIONS: How long have you been experiencing vomiting? | Is the vomiting getting worse over time? | Have you taken any medication for vomiting? | Do you have any other symptoms along with vomiting?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Alcoholic Hepatitis persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_4599,"TYPE: SYMPTOM_DISEASE
DISEASE: Hepatitis C
SYMPTOMS: fatigue, yellowish skin, nausea, loss of appetite, yellowing of eyes, family history
SYMPTOM_SYNONYMS: tiredness, low energy, exhaustion, lethargy
FOLLOW_UP_QUESTIONS: How long have you been experiencing fatigue? | Is the fatigue getting worse over time? | Have you taken any medication for fatigue? | Do you have any other symptoms along with fatigue?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Hepatitis C persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_4600,"TYPE: SYMPTOM_DISEASE
DISEASE: Pneumonia
SYMPTOMS: cough, high fever, breathlessness, yellowish skin, throat irritation, chest pain, rusty sputum
SYMPTOM_SYNONYMS: high_fever, cough, breathlessness, chest_pain, rusty_sputum
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_4601,"TYPE: SYMPTOM_DISEASE
DISEASE: Tuberculosis
SYMPTOMS: chills, vomiting, fatigue, weight loss, high fever, breathlessness, sweating, loss of appetite, mild fever, yellowing of eyes, swelled lymph nodes, malaise, phlegm, chest pain, blood in sputum
SYMPTOM_SYNONYMS: chills related discomfort, mild chills, severe chills, chills sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing chills? | Is the chills getting worse over time? | Have you taken any medication for chills? | Do you have any other symptoms along with chills?
SEVERITY_LEVEL: High
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Tuberculosis persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_4602,"TYPE: SYMPTOM_DISEASE
DISEASE: Cervical Spondylosis
SYMPTOMS: back pain, weakness in limbs, neck pain, dizziness, loss of balance
SYMPTOM_SYNONYMS: back pain related discomfort, mild back pain, severe back pain, back pain sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing back pain? | Is the back pain getting worse over time? | Have you taken any medication for back pain? | Do you have any other symptoms along with back pain?
SEVERITY_LEVEL: Low
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Cervical Spondylosis persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_4603,"TYPE: SYMPTOM_DISEASE
DISEASE: Hypoglycemia
SYMPTOMS: vomiting, anxiety, sweating, headache, nausea, blurred and distorted vision, excessive hunger, drying and tingling lips, slurred speech, irritability, palpitations
SYMPTOM_SYNONYMS: throwing up, emesis, nausea with expulsion, retching
FOLLOW_UP_QUESTIONS: How long have you been experiencing vomiting? | Is the vomiting getting worse over time? | Have you taken any medication for vomiting? | Do you have any other symptoms along with vomiting?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Hypoglycemia persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_4604,"TYPE: SYMPTOM_DISEASE
DISEASE: Jaundice
SYMPTOMS: itching, vomiting, fatigue, weight loss, high fever, yellowish skin, dark urine, abdominal pain
SYMPTOM_SYNONYMS: itching related discomfort, mild itching, severe itching, itching sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing itching? | Is the itching getting worse over time? | Have you taken any medication for itching? | Do you have any other symptoms along with itching?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Jaundice persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_4605,"TYPE: SYMPTOM_DISEASE
DISEASE: Influenza
SYMPTOMS: chills, fatigue, cough, high fever, headache, slurred speech, toxic look (typhos), muscle pain
SYMPTOM_SYNONYMS: high_fever, cough, fatigue, muscle_pain, chills, headache
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_4606,"TYPE: SYMPTOM_DISEASE
DISEASE: AIDS
SYMPTOMS: muscle wasting, patches in throat, high fever
SYMPTOM_SYNONYMS: muscle wasting related discomfort, mild muscle wasting, severe muscle wasting, muscle wasting sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing muscle wasting? | Is the muscle wasting getting worse over time? | Have you taken any medication for muscle wasting? | Do you have any other symptoms along with muscle wasting?
SEVERITY_LEVEL: Low
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of AIDS persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_4607,"TYPE: SYMPTOM_DISEASE
DISEASE: Peptic Ulcer Disease
SYMPTOMS: vomiting, indigestion, loss of appetite, abdominal pain, passage of gases, internal itching
SYMPTOM_SYNONYMS: throwing up, emesis, nausea with expulsion, retching
FOLLOW_UP_QUESTIONS: How long have you been experiencing vomiting? | Is the vomiting getting worse over time? | Have you taken any medication for vomiting? | Do you have any other symptoms along with vomiting?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Peptic Ulcer Disease persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_4608,"TYPE: SYMPTOM_DISEASE
DISEASE: Jaundice
SYMPTOMS: itching, vomiting, fatigue, weight loss, high fever, yellowish skin, dark urine, abdominal pain
SYMPTOM_SYNONYMS: itching related discomfort, mild itching, severe itching, itching sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing itching? | Is the itching getting worse over time? | Have you taken any medication for itching? | Do you have any other symptoms along with itching?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Jaundice persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_4609,"TYPE: SYMPTOM_DISEASE
DISEASE: GERD
SYMPTOMS: stomach pain, acidity, vomiting, cough, chest pain
SYMPTOM_SYNONYMS: stomach pain related discomfort, mild stomach pain, severe stomach pain, stomach pain sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing stomach pain? | Is the stomach pain getting worse over time? | Have you taken any medication for stomach pain? | Do you have any other symptoms along with stomach pain?
SEVERITY_LEVEL: High
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of GERD persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_4610,"TYPE: SYMPTOM_DISEASE
DISEASE: Dimorphic Hemmorhoids (piles)
SYMPTOMS: constipation, pain during bowel movements, pain in anal region, bloody stool, irritation in anus
SYMPTOM_SYNONYMS: constipation related discomfort, mild constipation, severe constipation, constipation sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing constipation? | Is the constipation getting worse over time? | Have you taken any medication for constipation? | Do you have any other symptoms along with constipation?
SEVERITY_LEVEL: Low
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Dimorphic Hemmorhoids (piles) persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_4611,"TYPE: SYMPTOM_DISEASE
DISEASE: Pneumonia
SYMPTOMS: chills, fatigue, cough, high fever, breathlessness, sweating, malaise, chest pain, fast heart rate, rusty sputum
SYMPTOM_SYNONYMS: chills related discomfort, mild chills, severe chills, chills sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing chills? | Is the chills getting worse over time? | Have you taken any medication for chills? | Do you have any other symptoms along with chills?
SEVERITY_LEVEL: High
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Pneumonia persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_4612,"TYPE: SYMPTOM_DISEASE
DISEASE: Impetigo
SYMPTOMS: skin rash, blister, red sore around nose, yellow crust ooze
SYMPTOM_SYNONYMS: skin rash related discomfort, mild skin rash, severe skin rash, skin rash sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing skin rash? | Is the skin rash getting worse over time? | Have you taken any medication for skin rash? | Do you have any other symptoms along with skin rash?
SEVERITY_LEVEL: Low
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Impetigo persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_4613,"TYPE: SYMPTOM_DISEASE
DISEASE: Chickenpox
SYMPTOMS: itching, skin rash, fatigue, lethargy, high fever, headache, loss of appetite, mild fever, swelled lymph nodes, malaise, red spots over body
SYMPTOM_SYNONYMS: itching related discomfort, mild itching, severe itching, itching sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing itching? | Is the itching getting worse over time? | Have you taken any medication for itching? | Do you have any other symptoms along with itching?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Chickenpox persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_4614,"TYPE: SYMPTOM_DISEASE
DISEASE: Impetigo
SYMPTOMS: skin rash, high fever, red sore around nose, yellow crust ooze
SYMPTOM_SYNONYMS: skin rash related discomfort, mild skin rash, severe skin rash, skin rash sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing skin rash? | Is the skin rash getting worse over time? | Have you taken any medication for skin rash? | Do you have any other symptoms along with skin rash?
SEVERITY_LEVEL: Low
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Impetigo persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_4615,"TYPE: SYMPTOM_DISEASE
DISEASE: Heart Attack
SYMPTOMS: vomiting, sweating, chest pain
SYMPTOM_SYNONYMS: throwing up, emesis, nausea with expulsion, retching
FOLLOW_UP_QUESTIONS: How long have you been experiencing vomiting? | Is the vomiting getting worse over time? | Have you taken any medication for vomiting? | Do you have any other symptoms along with vomiting?
SEVERITY_LEVEL: High
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Heart Attack persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_4616,"TYPE: SYMPTOM_DISEASE
DISEASE: Varicose Veins
SYMPTOMS: fatigue, cramps, bruising, obesity, swollen legs, swollen blood vessels, prominent veins on calf
SYMPTOM_SYNONYMS: tiredness, low energy, exhaustion, lethargy
FOLLOW_UP_QUESTIONS: How long have you been experiencing fatigue? | Is the fatigue getting worse over time? | Have you taken any medication for fatigue? | Do you have any other symptoms along with fatigue?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Varicose Veins persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_4617,"TYPE: SYMPTOM_DISEASE
DISEASE: Hypoglycemia
SYMPTOMS: vomiting, fatigue, anxiety, sweating, headache, nausea, blurred and distorted vision, excessive hunger, drying and tingling lips, slurred speech, irritability, palpitations
SYMPTOM_SYNONYMS: throwing up, emesis, nausea with expulsion, retching
FOLLOW_UP_QUESTIONS: How long have you been experiencing vomiting? | Is the vomiting getting worse over time? | Have you taken any medication for vomiting? | Do you have any other symptoms along with vomiting?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Hypoglycemia persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_4618,"TYPE: SYMPTOM_DISEASE
DISEASE: Cervical Spondylosis
SYMPTOMS: back pain, weakness in limbs, neck pain, dizziness, loss of balance
SYMPTOM_SYNONYMS: back pain related discomfort, mild back pain, severe back pain, back pain sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing back pain? | Is the back pain getting worse over time? | Have you taken any medication for back pain? | Do you have any other symptoms along with back pain?
SEVERITY_LEVEL: Low
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Cervical Spondylosis persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
