id,record_type,lookup_text,structured_text
sym_2973,symptom_disease,"chills, fatigue, cough, high fever, headache, bruising, muscle pain, high fever, cough, fatigue, muscle pain, chills, headache","TYPE: SYMPTOM_DISEASE
DISEASE: Influenza
SYMPTOMS: chills, fatigue, cough, high fever, headache, bruising, muscle pain
SYMPTOM_SYNONYMS: high fever, cough, fatigue, muscle pain, chills, headache
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_2973_triage,symptom_triage,"chills, fatigue, cough, high fever, headache, bruising, muscle pain, high fever, cough, fatigue, muscle pain, chills, headache","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: chills, fatigue, cough, high fever, headache, bruising, muscle pain, high fever, cough, fatigue, muscle pain, chills, headache
POSSIBLE_CONDITION: Influenza
SEVERITY_LEVEL: Medium
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_2975,symptom_disease,"cough, breathlessness, yellowish skin, mild fever, phlegm, chest pain, altered sensorium, cough, phlegm, breathlessness, chest pain, mild fever","TYPE: SYMPTOM_DISEASE
DISEASE: Bronchitis
SYMPTOMS: cough, breathlessness, yellowish skin, mild fever, phlegm, chest pain, altered sensorium
SYMPTOM_SYNONYMS: cough, phlegm, breathlessness, chest pain, mild fever
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_2975_triage,symptom_triage,"cough, breathlessness, yellowish skin, mild fever, phlegm, chest pain, altered sensorium, cough, phlegm, breathlessness, chest pain, mild fever","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: cough, breathlessness, yellowish skin, mild fever, phlegm, chest pain, altered sensorium, cough, phlegm, breathlessness, chest pain, mild fever
POSSIBLE_CONDITION: Bronchitis
SEVERITY_LEVEL: Medium
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_2976,symptom_disease,"continuous sneezing, stomach pain, mild fever, throat irritation, runny nose, congestion, bladder discomfort, continuous sneezing, runny nose, congestion, throat irritation, mild fever","TYPE: SYMPTOM_DISEASE
DISEASE: Common Cold
SYMPTOMS: continuous sneezing, stomach pain, mild fever, throat irritation, runny nose, congestion, bladder discomfort
SYMPTOM_SYNONYMS: continuous sneezing, runny nose, congestion, throat irritation, mild fever
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_2976_triage,symptom_triage,"continuous sneezing, stomach pain, mild fever, throat irritation, runny nose, congestion, bladder discomfort, continuous sneezing, runny nose, congestion, throat irritation, mild fever","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: continuous sneezing, stomach pain, mild fever, throat irritation, runny nose, congestion, bladder discomfort, continuous sneezing, runny nose, congestion, throat irritation, mild fever
POSSIBLE_CONDITION: Common Cold
SEVERITY_LEVEL: Medium
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_2994,symptom_disease,"cough, high fever, breathlessness, abdominal pain, chest pain, hip joint pain, rusty sputum, high fever, cough, breathlessness, chest pain, rusty sputum","TYPE: SYMPTOM_DISEASE
DISEASE: Pneumonia
SYMPTOMS: cough, high fever, breathlessness, abdominal pain, chest pain, hip joint pain, rusty sputum
SYMPTOM_SYNONYMS: high fever, cough, breathlessness, chest pain, rusty sputum
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_2994_triage,symptom_triage,"cough, high fever, breathlessness, abdominal pain, chest pain, hip joint pain, rusty sputum, high fever, cough, breathlessness, chest pain, rusty sputum","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: cough, high fever, breathlessness, abdominal pain, chest pain, hip joint pain, rusty sputum, high fever, cough, breathlessness, chest pain, rusty sputum
POSSIBLE_CONDITION: Pneumonia
SEVERITY_LEVEL: Medium
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_2998,symptom_disease,"continuous sneezing, restlessness, mild fever, throat irritation, runny nose, congestion, bladder discomfort, continuous sneezing, runny nose, congestion, throat irritation, mild fever","TYPE: SYMPTOM_DISEASE
DISEASE: Common Cold
SYMPTOMS: continuous sneezing, restlessness, mild fever, throat irritation, runny nose, congestion, bladder discomfort
SYMPTOM_SYNONYMS: continuous sneezing, runny nose, congestion, throat irritation, mild fever
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_2998_triage,symptom_triage,"continuous sneezing, restlessness, mild fever, throat irritation, runny nose, congestion, bladder discomfort, continuous sneezing, runny nose, congestion, throat irritation, mild fever","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: continuous sneezing, restlessness, mild fever, throat irritation, runny nose, congestion, bladder discomfort, continuous sneezing, runny nose, congestion, throat irritation, mild fever
POSSIBLE_CONDITION: Common Cold
SEVERITY_LEVEL: Medium
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_2999,symptom_disease,"cough, breathlessness, mild fever, yellow urine, phlegm, throat irritation, chest pain, cough, phlegm, breathlessness, chest pain, mild fever","TYPE: SYMPTOM_DISEASE
DISEASE: Bronchitis
SYMPTOMS: cough, breathlessness, mild fever, yellow urine, phlegm, throat irritation, chest pain
SYMPTOM_SYNONYMS: cough, phlegm, breathlessness, chest pain, mild fever
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_2999_triage,symptom_triage,"cough, breathlessness, mild fever, yellow urine, phlegm, throat irritation, chest pain, cough, phlegm, breathlessness, chest pain, mild fever","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: cough, breathlessness, mild fever, yellow urine, phlegm, throat irritation, chest pain, cough, phlegm, breathlessness, chest pain, mild fever
POSSIBLE_CONDITION: Bronchitis
SEVERITY_LEVEL: Medium
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_3012,symptom_disease,"cough, high fever, breathlessness, chest pain, fast heart rate, rusty sputum, skin peeling, high fever, cough, breathlessness, chest pain, rusty sputum","TYPE: SYMPTOM_DISEASE
DISEASE: Pneumonia
SYMPTOMS: cough, high fever, breathlessness, chest pain, fast heart rate, rusty sputum, skin peeling
SYMPTOM_SYNONYMS: high fever, cough, breathlessness, chest pain, rusty sputum
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_3012_triage,symptom_triage,"cough, high fever, breathlessness, chest pain, fast heart rate, rusty sputum, skin peeling, high fever, cough, breathlessness, chest pain, rusty sputum","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: cough, high fever, breathlessness, chest pain, fast heart rate, rusty sputum, skin peeling, high fever, cough, breathlessness, chest pain, rusty sputum
POSSIBLE_CONDITION: Pneumonia
SEVERITY_LEVEL: Medium
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_3016,symptom_disease,"cough, high fever, breathlessness, yellow urine, chest pain, rusty sputum, high fever, cough, breathlessness, chest pain, rusty sputum","TYPE: SYMPTOM_DISEASE
DISEASE: Pneumonia
SYMPTOMS: cough, high fever, breathlessness, yellow urine, chest pain, rusty sputum
SYMPTOM_SYNONYMS: high fever, cough, breathlessness, chest pain, rusty sputum
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_3016_triage,symptom_triage,"cough, high fever, breathlessness, yellow urine, chest pain, rusty sputum, high fever, cough, breathlessness, chest pain, rusty sputum","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: cough, high fever, breathlessness, yellow urine, chest pain, rusty sputum, high fever, cough, breathlessness, chest pain, rusty sputum
POSSIBLE_CONDITION: Pneumonia
SEVERITY_LEVEL: Medium
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_3025,symptom_disease,"fatigue, cough, high fever, breathlessness, headache, swollen legs, loss of smell, receiving blood transfusion, high fever, cough, fatigue, breathlessness, loss of smell, headache","TYPE: SYMPTOM_DISEASE
DISEASE: COVID-19
SYMPTOMS: fatigue, cough, high fever, breathlessness, headache, swollen legs, loss of smell, receiving blood transfusion
SYMPTOM_SYNONYMS: high fever, cough, fatigue, breathlessness, loss of smell, headache
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_3025_triage,symptom_triage,"fatigue, cough, high fever, breathlessness, headache, swollen legs, loss of smell, receiving blood transfusion, high fever, cough, fatigue, breathlessness, loss of smell, headache","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: fatigue, cough, high fever, breathlessness, headache, swollen legs, loss of smell, receiving blood transfusion, high fever, cough, fatigue, breathlessness, loss of smell, headache
POSSIBLE_CONDITION: COVID-19
SEVERITY_LEVEL: Medium
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_3027,symptom_disease,"fatigue, cough, high fever, breathlessness, headache, loss of smell, skin peeling, red sore around nose, high fever, cough, fatigue, breathlessness, loss of smell, headache","TYPE: SYMPTOM_DISEASE
DISEASE: COVID-19
SYMPTOMS: fatigue, cough, high fever, breathlessness, headache, loss of smell, skin peeling, red sore around nose
SYMPTOM_SYNONYMS: high fever, cough, fatigue, breathlessness, loss of smell, headache
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_3027_triage,symptom_triage,"fatigue, cough, high fever, breathlessness, headache, loss of smell, skin peeling, red sore around nose, high fever, cough, fatigue, breathlessness, loss of smell, headache","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: fatigue, cough, high fever, breathlessness, headache, loss of smell, skin peeling, red sore around nose, high fever, cough, fatigue, breathlessness, loss of smell, headache
POSSIBLE_CONDITION: COVID-19
SEVERITY_LEVEL: Medium
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_3030,symptom_disease,"continuous sneezing, mild fever, throat irritation, runny nose, congestion, swelling joints, mucoid sputum, continuous sneezing, runny nose, congestion, throat irritation, mild fever","TYPE: SYMPTOM_DISEASE
DISEASE: Common Cold
SYMPTOMS: continuous sneezing, mild fever, throat irritation, runny nose, congestion, swelling joints, mucoid sputum
SYMPTOM_SYNONYMS: continuous sneezing, runny nose, congestion, throat irritation, mild fever
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_3030_triage,symptom_triage,"continuous sneezing, mild fever, throat irritation, runny nose, congestion, swelling joints, mucoid sputum, continuous sneezing, runny nose, congestion, throat irritation, mild fever","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: continuous sneezing, mild fever, throat irritation, runny nose, congestion, swelling joints, mucoid sputum, continuous sneezing, runny nose, congestion, throat irritation, mild fever
POSSIBLE_CONDITION: Common Cold
SEVERITY_LEVEL: Medium
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_3031,symptom_disease,"irregular sugar level, cough, high fever, breathlessness, chest pain, rusty sputum, pus filled pimples, high fever, cough, breathlessness, chest pain, rusty sputum","TYPE: SYMPTOM_DISEASE
DISEASE: Pneumonia
SYMPTOMS: irregular sugar level, cough, high fever, breathlessness, chest pain, rusty sputum, pus filled pimples
SYMPTOM_SYNONYMS: high fever, cough, breathlessness, chest pain, rusty sputum
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_3031_triage,symptom_triage,"irregular sugar level, cough, high fever, breathlessness, chest pain, rusty sputum, pus filled pimples, high fever, cough, breathlessness, chest pain, rusty sputum","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: irregular sugar level, cough, high fever, breathlessness, chest pain, rusty sputum, pus filled pimples, high fever, cough, breathlessness, chest pain, rusty sputum
POSSIBLE_CONDITION: Pneumonia
SEVERITY_LEVEL: Medium
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_3045,symptom_disease,"cough, high fever, breathlessness, chest pain, puffy face and eyes, increased appetite, rusty sputum, high fever, cough, breathlessness, chest pain, rusty sputum","TYPE: SYMPTOM_DISEASE
DISEASE: Pneumonia
SYMPTOMS: cough, high fever, breathlessness, chest pain, puffy face and eyes, increased appetite, rusty sputum
SYMPTOM_SYNONYMS: high fever, cough, breathlessness, chest pain, rusty sputum
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_3045_triage,symptom_triage,"cough, high fever, breathlessness, chest pain, puffy face and eyes, increased appetite, rusty sputum, high fever, cough, breathlessness, chest pain, rusty sputum","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: cough, high fever, breathlessness, chest pain, puffy face and eyes, increased appetite, rusty sputum, high fever, cough, breathlessness, chest pain, rusty sputum
POSSIBLE_CONDITION: Pneumonia
SEVERITY_LEVEL: Medium
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_3054,symptom_disease,"skin rash, joint pain, cough, breathlessness, mild fever, phlegm, chest pain, cough, phlegm, breathlessness, chest pain, mild fever","TYPE: SYMPTOM_DISEASE
DISEASE: Bronchitis
SYMPTOMS: skin rash, joint pain, cough, breathlessness, mild fever, phlegm, chest pain
SYMPTOM_SYNONYMS: cough, phlegm, breathlessness, chest pain, mild fever
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_3054_triage,symptom_triage,"skin rash, joint pain, cough, breathlessness, mild fever, phlegm, chest pain, cough, phlegm, breathlessness, chest pain, mild fever","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: skin rash, joint pain, cough, breathlessness, mild fever, phlegm, chest pain, cough, phlegm, breathlessness, chest pain, mild fever
POSSIBLE_CONDITION: Bronchitis
SEVERITY_LEVEL: Medium
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_3060,symptom_disease,"skin rash, joint pain, silver like dusting, small dents in nails, inflammatory nails, skin rash related discomfort, mild skin rash, severe skin rash, skin rash sensation","TYPE: SYMPTOM_DISEASE
DISEASE: Psoriasis
SYMPTOMS: skin rash, joint pain, silver like dusting, small dents in nails, inflammatory nails
SYMPTOM_SYNONYMS: skin rash related discomfort, mild skin rash, severe skin rash, skin rash sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing skin rash? | Is the skin rash getting worse over time? | Have you taken any medication for skin rash? | Do you have any other symptoms along with skin rash?
SEVERITY_LEVEL: Low
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Psoriasis persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
